"CODGEO","P18_POP","P18_POP0014","P18_POP1529","P18_POP3044","P18_POP4559","P18_POP6074","P18_POP7589","P18_POP90P","P18_POPH"
"38535",265,64.7556390977443,37.8571428571428,58.7781954887218,60.7706766917293,26.8984962406015,15.9398496240601,0,131.503759398496
"38536",1346,273.632068718683,187.881173944166,283.26700071582,288.084466714388,247.617752326414,60.7000715819613,4.81746599856836,670.591267000716
"38537",7305,1638.77473276674,1327.58002684452,1597.92780459809,1240.34711027109,1009.79337683029,421.04243566479,69.5345130244819,3623.92394836296
"38538",4876,1012.09166975211,717.511752389912,1001.03389358693,1064.96877728407,779.89860465245,262.321632005383,38.1736703291415,2399.67831244088
"38539",625,133,85,121,165,80,35,6,333
"38540",1436,262.548840201673,222.465047804471,259.542555771883,314.657770318036,246.513460613034,121.253472001536,9.01885328937045,709.481262800717
"38542",333,61.1009174311926,40.7339449541284,67.2110091743119,69.2477064220183,75.3577981651375,18.3302752293578,1.01834862385321,164.97247706422
"38543",2147,441.758638429506,322.17634015862,404.822439119129,419.126551790858,357.964889127445,171.217688040038,29.9334533344022,1047.27363528805
"38544",29583,5502.59191305946,5468.23587898086,5680.07053904201,5421.38101480103,4480.5368588017,2530.29836830568,499.885427009258,14079.0032767867
"38545",8580.00000000001,1602.94500651138,1448.12768981947,1538.35200334458,1976.75714521071,1335.20025801547,614.276155887285,64.341741211109,4195.79875021077
"38546",994.000000000004,185.638319220001,161.687535804835,180.538365395276,242.757802056924,159.118559331429,59.1594643668135,5.0999538247253,500.815465588024
"38547",7175,1391.17920991304,1176.62573325976,1421.48556882081,1530.18060256122,1056.01191627804,544.659207282551,54.8577618845735,3462.10060819363
"38548",4238.99999999999,737.729262796917,608.224130867848,694.360938655439,986.259149458526,795.205388926156,359.912601153606,57.3085281415015,2046.97457317289
"38549",28,4,3,3,9,8,1,0,18
"38550",56,5,11,13,12,13,2,0,32
"38551",42.0000000000001,7.53846153846156,3.23076923076924,8.61538461538464,8.61538461538464,6.46153846153848,7.53846153846156,0,21.5384615384616
"38552",404.999999999999,78.5982358573823,54.0110385418383,79.8096670541244,95.6193930479747,61.7853856578529,29.9995319872403,5.17674785358642,208.440884847567
"38553",18808,4983.90983210082,3802.8140439237,3964.31144431372,3417.9888711509,2169.36622547742,418.517735654029,51.0918473794097,9297.37606909141
"38554",1837,364.318034335174,275.673429733662,354.519889371096,405.323892211684,342.753738345671,88.1951472092236,6.21586879348903,919.438524393318
"38555",1153,231.391080617496,152.283018867925,214.580617495712,262.045454545455,197.770154373928,81.0857632933105,13.843910806175,568.589193825043
"38556",1176,176.10152284264,161.177664974619,168.142131979695,273.604060913705,236.791878172589,129.340101522843,30.8426395939086,573.07614213198
"38557",5034.99999999999,1056.84502844029,674.07281721438,1016.80394860922,1062.35076844444,925.398841931282,249.763478459147,49.7651169012366,2497.24970927996
"38558",1923,423,240,438,418,292,102,10,1003
"38559",4298,778.411037317914,595.726621433438,758.408286050956,890.711253741087,735.885826220515,432.321469456092,106.535505779996,2067.06804880539
"38560",1537,290.012390070299,207.970872667521,251.855314572946,287.717138838515,251.19906664684,188.285736493227,59.9594807106513,716.700016147843
"38561",1647,333.282310899467,270.798689696046,271.77605717669,347.942823109121,293.210244193079,112.397260274014,17.5926146515847,805.486599165864
"38562",7303.00000000003,1290.08157977417,1205.66498140352,1300.12863786607,1456.34945416685,1178.27027375882,723.041685787741,149.463387242864,3507.26147680632
"38563",20248,3504.36520405971,3160.73790253916,3653.30326079157,4088.15293765988,3376.15358809636,2138.97401018538,326.313096667933,9410.87374089055
"38564",230,40.2959792819664,25.5535478373445,44.2453637977648,44.2272943338656,43.2444655708908,31.4505204151933,0.98282876297479,118.940349783849
"38565",9229,1625,1411,1607,1999,1694,803,90,4504
"38566",1702,278.845711459989,230.525876983168,297.972312607065,392.598655124173,336.951845612847,140.142851927581,24.9627462851786,830.968652720408
"38567",403,77,60,107,100,53,6,0,213
"39001",848,189.939838281983,118.725936152111,166.183173588112,175.102797506741,133.43192562493,58.6598679419917,5.95646090413098,423.406715258164
"39002",60,12,2,14,9,15,8,0,31
"39003",46,10,4,12,9,8,2,1,21
"39004",56.0000000000002,7.39622641509437,13.7358490566038,2.11320754716982,17.9622641509435,8.45283018867928,5.28301886792455,1.05660377358491,29.5849056603775
"39006",445,82,60,71,109,96,25,2,227
"39007",154,21,27,23,39,29,13,2,77
"39008",439,113,65,105,84,48,22,2,225
"39009",512,96.7153995727086,90.6781999681378,79.3254254799395,106.323542761174,95.1907646588192,39.8097090733153,3.95695848590579,256.663267665691
"39010",93.9999999999998,16.3478260869565,10.2173913043478,21.4565217391304,14.3043478260869,21.4565217391304,10.2173913043478,0,48.0217391304347
"39011",392,61.0840707510894,56.3852960779287,62.0238256857216,86.518550115355,72.4222260958728,44.1684819277108,9.39754934632145,195.591218661881
"39013",3314,413.983208410166,444.708219509936,470.714899856414,671.412157555057,719.664563944393,488.297560794724,105.219389929307,1555.89927914116
"39014",217,40.8119266055046,20.9036697247706,47.7798165137615,54.7477064220183,44.7935779816514,5.97247706422018,1.99082568807339,104.518348623853
"39015",116,18,10,16,19,37,15,1,58
"39016",1103,173.070454545455,139.530555555556,166.197727272727,229.541666666667,207.582828282828,146.604797979798,40.4719696969697,543.318181818182
"39017",1217,226.915551839464,131.265050167224,209.617056856187,267.617892976588,284.916387959865,87.5100334448157,9.15802675585281,618.675585284279
"39018",657.999999999999,111.897196261682,105.579439252336,128.813084112149,144.841121495327,113.616822429906,47.214953271028,6.03738317757008,301.018691588784
"39019",222,35,23,37,51,62,13,1,108
"39020",101,16.16,14.14,17.17,18.18,20.2,15.15,0,59.59
"39021",595,86.9767441860465,88.953488372093,99.8255813953489,148.255813953488,98.8372093023256,66.2209302325581,5.93023255813954,311.337209302326
"39022",730.000000000001,145.430481637102,97.8042209568521,131.641799952091,132.917826913512,130.095592820303,85.1041069511349,7.00597076900563,356.532150612913
"39024",270,48.6397058823529,39.7058823529412,58.5661764705882,56.5808823529412,39.7058823529412,21.8382352941176,4.96323529411764,140.955882352941
"39025",274,34.2796971293931,33.9747793612639,34.9874685044837,69.3161754565683,77.7857382954557,22.6498484027284,1.00629285010655,145.472312931237
"39026",179,31.1741573033708,21.1179775280899,35.1966292134831,35.1966292134831,44.247191011236,12.0674157303371,0,92.5168539325843
"39027",193,39,22,31,34,49,17,1,101
"39028",473,87.9759151058638,53.0079582284481,104.648139384605,80.5404383402826,101.128488021839,43.744839486736,1.95422143222564,238.954631423072
"39029",366,59.2083789584135,45.5688286223437,75.5167291606954,71.221503973199,77.9390317240933,30.446565156779,6.09896240447616,179.956480184303
"39030",820,147,117,146,163,161,77,9,404
"39031",201,53,29,40,33,34,10,2,99
"39032",374.000000000001,57.5384615384617,49.3186813186814,55.4835164835166,83.2252747252749,87.335164835165,40.0714285714287,1.02747252747253,176.725274725275
"39034",310,78.2538162031954,36.1171459399363,73.2375459337598,58.188735125453,49.1539459893488,14.0455567544197,1.00325405388712,161.521151350266
"39035",350,78.6471874186366,47.12340391752,68.404091848576,80.988031613664,52.9008340400595,19.9387490403491,1.99770212119457,179.535281809333
"39037",194.999999999999,38.7958115183245,22.4607329842931,37.7748691099475,49.0052356020941,31.6492146596858,11.2303664921466,4.08376963350784,95.9685863874342
"39038",146,35,15,24,35,29,8,0,71
"39039",236,40.4853556485356,37.5230125523013,37.5230125523013,61.2217573221757,36.5355648535565,18.7615062761506,3.94979079497908,116.518828451883
"39040",177,28.8370786516854,22.8707865168539,36.7921348314607,33.8089887640449,37.7865168539326,14.9157303370786,1.98876404494382,96.4550561797753
"39041",161,17.8888888888889,19.8765432098765,19.8765432098765,48.6975308641975,32.7962962962963,18.8827160493827,2.98148148148148,85.4691358024691
"39042",499.999999999999,120.865806669232,57.0535213122331,99.6999291287392,110.956281445512,72.5224455752311,35.7931913520644,3.10882451698656,248.648143488096
"39043",1375,287.448561180395,199.074067898386,277.770158447048,237.120866966992,251.638471067012,104.526749520143,17.4211249200239,678.456031607598
"39045",80.0000000000001,14.5454545454546,14.5454545454546,12.4675324675325,14.5454545454546,14.5454545454546,9.35064935064936,0,42.5974025974026
"39046",67,5.36,14.2933333333333,5.36,18.76,14.2933333333333,7.14666666666666,1.78666666666667,33.9466666666667
"39047",531,98.2603861725739,83.7827238794081,95.5332463371211,119.599607841566,92.3453129137691,39.560406647635,1.91831620792597,269.505993159671
"39048",256,35.2890439292946,26.5090831331604,46.5034033810002,58.9142537172811,71.2609678905418,16.5034043977093,1.01984355101269,138.456404673348
"39049",407,87,52,84,81,70,30,3,208
"39050",161,15.9012345679012,26.8333333333333,15.9012345679012,57.641975308642,28.820987654321,13.9135802469136,1.98765432098765,77.5185185185185
"39051",408,87.7848410757946,54.8655256723716,82.7970660146699,78.8068459657702,79.8044009779951,20.9486552567237,2.99266503667482,218.464547677262
"39052",71,12.6438356164384,14.5890410958904,5.83561643835616,15.5616438356164,14.5890410958904,7.78082191780822,0,40.8493150684931
"39053",204,50.9999999999999,40.5918367346938,37.469387755102,35.3877551020407,30.1836734693877,8.32653061224488,1.04081632653061,95.7551020408161
"39054",106,29.3191489361703,7.89361702127663,30.4468085106384,18.0425531914894,14.6595744680852,3.38297872340427,2.25531914893618,54.1276595744683
"39055",47,11,3,11,7,7,8,0,27
"39056",1473,206.539693433997,185.405399222146,265.556897735072,259.150400366049,273.891191946923,203.787348432853,78.6690688629601,685.571905742393
"39057",104,16.8380952380952,4.95238095238095,13.8666666666667,15.847619047619,33.6761904761905,16.8380952380952,1.98095238095238,54.4761904761905
"39058",168,35.2592592592594,21.7777777777778,26.962962962963,40.4444444444446,25.925925925926,17.6296296296297,0,86.0740740740743
"39059",1636,296,263,347,375,196,128,31,828
"39060",56,6,4,12,14,10,10,0,31
"39061",112,19,16,20,28,17,10,2,55
"39062",69,14,11,11,13,13,7,0,33
"39063",263,58.1046511627907,34.6589147286822,43.8333333333333,61.1627906976744,38.7364341085271,21.406976744186,5.0968992248062,134.558139534884
"39065",107,26,11,20,22,17,9,2,54
"39066",178.999999999999,37.6306818181816,22.3749999999999,32.5454545454544,39.6647727272725,34.5795454545453,11.1875,1.01704545454545,93.5681818181814
"39068",313,52.5026660306226,30.9393174553119,52.3739408360789,68.2679154562611,60.9370317982192,34.8262340281931,13.1528943953136,165.89691057228
"39070",96,17,10,19,22,18,10,0,48
"39072",272,28.1563195052721,21.4552199387647,35.77519664296,71.2706952009052,82.7480474438387,29.4750624992712,3.11945876898798,128.564595062271
"39073",170,28.8304093567252,16.9005847953216,29.8245614035088,31.812865497076,44.7368421052632,17.8947368421053,0,81.5204678362573
"39074",210.999999999999,38.9223300970872,27.6553398058251,32.7766990291261,45.0679611650484,40.9708737864076,25.6067961165047,0,104.475728155339
"39076",220.999999999999,46.2090909090907,34.1545454545453,54.2454545454543,41.1863636363635,31.1409090909089,9.04090909090905,5.02272727272725,114.518181818181
"39077",41,5.25641025641025,1.05128205128205,3.15384615384615,9.46153846153845,14.7179487179487,6.3076923076923,1.05128205128205,22.076923076923
"39078",679,106,133,101,154,133,46,6,334
"39079",205,41,24,30,42,54,13,1,99
"39080",63,10.5,3.15,8.4,14.7,14.7,9.45,2.1,30.45
"39081",383,70,46,69,84,69,40,5,187
"39083",310,58.3072100313479,43.730407523511,68.9968652037617,67.0532915360501,48.58934169279,19.435736677116,3.8871473354232,165.203761755486
"39084",142,26.8111888111888,21.8461538461538,24.8251748251748,35.7482517482517,21.8461538461538,10.9230769230769,0,71.4965034965035
"39085",90,29,7,21,15,17,0,1,40
"39086",243.999999999999,44.2700421940927,22.6497890295358,45.2995780590716,72.067510548523,37.0632911392404,21.6202531645569,1.0295358649789,125.603375527426
"39088",390,58,61,63,101,68,35,4,199
"39090",183,45.75,13.9239130434783,38.7880434782609,34.8097826086956,41.7717391304348,6.96195652173913,0.994565217391304,93.4891304347826
"39091",94.0000000000002,16.0227272727273,13.8863636363637,16.0227272727273,22.4318181818182,9.61363636363638,13.8863636363637,2.13636363636364,48.0681818181819
"39092",180,36,12,43,23,41,23,2,92
"39093",425,54,39,56,80,86,82,28,192
"39094",164,30.5590062111801,15.2795031055901,29.5403726708074,42.7826086956521,24.4472049689441,18.3354037267081,3.05590062111801,83.5279503105589
"39095",125,19,19,18,27,25,14,3,57
"39096",473.999999999998,120.268656716417,82.8742004264389,109.151385927505,73.7782515991468,61.650319829424,20.2132196162046,6.06396588486138,242.558635394455
"39097",7989,1096.79947468369,1248.59838981692,1187.51357994207,1524.85738864507,1702.07329191392,1055.26172307414,173.89615192418,3756.34184897093
"39099",433,70.5339366515837,75.4321266968326,65.6357466063349,95.0248868778281,86.2081447963801,37.2262443438914,2.93891402714932,230.214932126697
"39100",101,14,16,17,22,21,8,3,51
"39101",1428,242.25,218.711538461539,262.846153846154,276.576923076923,260.884615384615,151.038461538462,15.6923076923077,684.576923076923
"39102",230,46,37,49,56,35,6,1,121
"39103",311,46,49,50,81,55,26,4,155
"39104",602,98.2464032085406,64.7432919772768,90.5631338809035,113.271986796201,150.686204138442,76.4341758313615,8.05480416727518,287.17408407925
"39105",222,39.0604949127989,23.6138021534156,38.0325871519358,41.1163104345252,51.3953880431565,26.7256017824414,2.05581552172626,112.013869587645
"39106",283.999999999999,53.701818181818,23.7527272727272,56.7999999999998,51.6363636363635,76.421818181818,16.5236363636363,5.16363636363635,140.450909090909
"39107",136,19,17,22,28,39,10,1,73
"39108",55,6,12,9,16,7,5,0,31
"39109",177,34.9883720930232,30.8720930232558,32.9302325581395,36.0174418604651,23.6686046511628,15.4360465116279,3.08720930232558,93.6453488372093
"39110",67.0000000000003,16.2424242424243,3.04545454545456,19.2878787878789,14.2121212121213,13.1969696969698,1.01515151515152,0,37.5606060606062
"39111",39,1,5,3,10,5,14,1,19
"39112",114,12.4363636363637,9.32727272727276,15.5454545454546,30.0545454545456,24.8727272727274,18.6545454545455,3.10909090909092,59.0727272727275
"39114",143,14.6917808219178,21.5479452054794,17.6301369863014,29.3835616438356,39.1780821917808,18.6095890410959,1.95890410958904,71.5
"39116",144,32.8590604026846,14.496644295302,32.8590604026846,27.0604026845638,25.1275167785235,10.6308724832215,0.966442953020134,78.2818791946309
"39117",108,18.5142857142857,17.4857142857143,17.4857142857143,25.7142857142858,20.5714285714286,8.22857142857144,0,56.5714285714286
"39118",52,12.7547169811321,3.92452830188679,9.81132075471698,9.81132075471698,9.81132075471698,4.90566037735849,0.981132075471698,29.4339622641509
"39119",87,15,9,16,20,14,12,1,45
"39120",134,20.2063492063491,21.2698412698412,17.015873015873,34.0317460317459,34.0317460317459,3.19047619047618,4.25396825396824,64.8730158730157
"39121",401,96.6844412157554,45.3393661118423,85.4462743173375,77.4066557335708,75.4470705442813,18.6072564277417,2.06893564947089,205.164406842613
"39122",110,19.4690265486726,8.76106194690265,18.4955752212389,29.2035398230088,17.5221238938053,15.575221238938,0.973451327433628,54.5132743362832
"39124",476.999999999999,92.9745762711862,56.5932203389829,91.9639830508472,82.8686440677964,100.048728813559,44.4661016949151,8.08474576271184,228.394067796609
"39126",397,78,57,88,93,55,24,2,209
"39127",103,22,8,19,25,18,11,0,50
"39128",1592,264,210,247,287,323,217,44,740
"39129",402,66,57,88,87,66,36,2,196
"39130",810,163.89676755851,100.803343764379,161.970677008806,175.774194863736,138.390676098904,66.1961359592958,2.96820474636947,418.035651916021
"39131",557,92.6707530647986,101.450087565674,104.376532399299,128.76357267951,98.523642732049,26.338003502627,4.87740805604203,288.742556917688
"39132",37,4.625,2.3125,6.9375,9.25,11.5625,2.3125,0,20.8125
"39133",69,16,7,16,12,14,4,0,34
"39134",227,56.2477876106194,29.1283185840707,38.1681415929203,62.2743362831857,24.1061946902654,17.075221238938,0,112.495575221239
"39136",37,3,4,4,6,13,7,0,19
"39137",438,97.9990173978208,58.99194266213,80.0003184986375,92.000440476839,85.0080370081698,21.0009554959123,2.99928846049088,239.005644880106
"39138",343,62,53,57,69,71,27,4,170
"39139",69,11.5,7.96153846153847,12.3846153846154,10.6153846153846,18.5769230769231,7.96153846153847,0,31.8461538461539
"39140",38,6.82051282051282,6.82051282051282,4.87179487179487,4.87179487179487,7.79487179487179,5.84615384615384,0.974358974358974,17.5384615384615
"39141",278,61,42,57,60,39,18,1,142
"39142",124.999999999999,13.4470566494233,18.6190015145861,13.4470566494233,25.859724325814,32.0016318692332,20.591140018487,1.03438897303256,63.0977273549862
"39143",33,6.79411764705883,1.94117647058824,6.79411764705883,6.79411764705883,9.70588235294118,0.970588235294118,0,14.5588235294118
"39145",295.999999999999,24.3069582482404,39.7177405822297,39.6430593386792,75.7870617566981,85.5075603919218,31.0376196822302,0,141.988240122416
"39146",646.999999999997,136.434925864909,100.194398682042,117.248764415156,150.291598023064,86.3377265238876,51.1630971993408,5.329489291598,327.230642504117
"39147",104,24.9166666666666,9.74999999999997,25.9999999999999,13,23.8333333333333,3.24999999999999,3.24999999999999,55.2499999999998
"39149",312,44.9930396702329,30.0153247324178,38.3713961325983,80.8232231811374,75.5852392053664,35.2279962583344,6.98378081991299,149.368857404779
"39150",1037,187.531769305963,134.820136852395,156.10752688172,235.174975562072,197.66862170088,115.560117302053,10.1368523949169,494.678396871945
"39151",122,24.0157480314961,11.5275590551181,24.9763779527559,29.7795275590551,24.0157480314961,7.68503937007874,0,60.5196850393701
"39153",791,112,76,130,159,230,80,4,398
"39154",1442,225.406078596537,198.114759663324,221.362920236061,290.096612364153,278.933844083976,179.766257280144,48.3195277758063,685.194114431295
"39155",78,18,4,13,6,28,9,0,42
"39156",249,40.1280991735537,41.1570247933884,43.2148760330578,60.7066115702479,45.2727272727272,16.4628099173554,2.05785123966942,129.644628099173
"39157",53,14.2692307692308,2.03846153846154,12.2307692307692,12.2307692307692,7.13461538461539,5.09615384615385,0,28.5384615384616
"39159",261,55,22,53,51,50,25,5,120
"39160",896.000000000002,170.903250178905,112.694990444795,181.06160907175,183.347406574092,164.309731473904,79.651608486188,4.0314037703691,453.010186555706
"39162",266,40.8425196850394,46.0787401574804,33.5118110236221,80.6377952755906,46.0787401574804,18.8503937007874,0,135.094488188976
"39163",112,19.3103448275862,28,12.551724137931,28.9655172413793,13.5172413793103,8.68965517241379,0.96551724137931,51.1724137931034
"39164",663,89,100,95,159,138,76,6,329
"39165",54,10,3,8,15,9,9,0,27
"39166",217.000000000001,29.2697674418606,30.279069767442,37.3441860465118,48.4465116279072,46.4279069767444,23.2139534883722,2.0186046511628,113.041860465117
"39167",362.000000000002,56.3111111111114,54.3000000000002,65.3611111111114,80.4444444444448,78.4333333333337,22.1222222222223,5.0277777777778,190.050000000001
"39168",48.0000000000002,10.4347826086957,4.17391304347828,12.5217391304348,8.34782608695656,6.26086956521742,5.21739130434785,1.04347826086957,25.0434782608697
"39169",591.999999999998,83.4116956451894,62.0508063740588,82.8895948235115,139.502436468279,161.491025882975,55.564848623938,7.08959218204613,294.817455283131
"39170",923,171,123,145,218,186,74,6,443
"39171",1119,222,161,203,248,208,72,5,548
"39172",253,61,24,69,48,37,14,0,132
"39173",1304,199.331351975215,167.712577238954,211.819207195165,270.279196342132,250.493774178122,172.194657421919,32.1692356484973,626.236051096791
"39174",65,9,4,8,13,22,9,0,35
"39175",73,11.8378378378378,12.8243243243243,6.9054054054054,24.6621621621622,11.8378378378378,4.93243243243243,0,39.4594594594594
"39176",525,96,81,91,115,85,49,8,278
"39177",960,149.408215194475,115.957629952744,162.48604870956,228.121759360233,229.816968375136,64.3147946201381,9.89458378771356,496.479854598328
"39178",73,7.89189189189189,14.7972972972973,10.8513513513513,14.7972972972973,14.7972972972973,6.9054054054054,2.95945945945946,39.4594594594594
"39179",237,39.6652719665272,29.7489539748954,45.6150627615063,57.5146443514644,51.5648535564854,10.907949790795,1.98326359832636,120.979079497908
"39180",255,41,31,41,64,48,25,5,117
"39182",666,108,91,99,157,151,59,1,342
"39183",627,125,90,113,113,122,55,9,314
"39184",195.999999999999,29.7591623036648,21.5497382198952,29.7591623036648,44.1256544502616,35.916230366492,30.785340314136,4.1047120418848,104.670157068062
"39185",391,56.0128659629597,49.5395269323635,65.4354244783326,80.6499452973867,95.1959501125104,41.1380662310155,3.0282209854317,202.024476792407
"39187",266,66.014598540146,23.2992700729927,60.1897810218978,54.3649635036496,33.978102189781,22.3284671532847,5.82481751824817,138.824817518248
"39188",340,88.4795321637427,45.7309941520468,76.5497076023392,64.6198830409357,32.8070175438597,25.8479532163743,5.96491228070176,172.982456140351
"39189",2662,486.02510460251,396.92050209205,417.171548117155,628.794979079498,453.623430962343,242,37.4644351464435,1239.3640167364
"39190",1285,249.879874090108,209.007844001919,226.021379661584,286.627646786224,205.008328005397,88.547438480053,19.9074889747153,621.124744135167
"39191",89.0000000000003,9.76829268292686,13.0243902439025,9.76829268292686,24.9634146341464,17.3658536585366,13.0243902439025,1.08536585365854,46.6707317073172
"39192",72,7,7,7,11,29,10,1,36
"39193",1017,216.919642857143,138.223214285714,208.848214285714,177.571428571428,197.75,69.6160714285713,8.07142857142856,508.499999999999
"39194",482.000000000001,82.8859287604366,62.7945225023745,83.4240664896017,126.984247711491,89.311974558521,34.561532913546,2.03772706403065,231.443107381571
"39196",111,22,15,15,18,21,20,0,58
"39197",354,55.5867768595041,38.0330578512397,48.7603305785124,89.7190082644628,78.0165289256198,35.1074380165289,8.77685950413223,170.661157024793
"39198",23770,3779.7210745488,4058.48612330786,3705.45465108679,4714.24919331928,4567.92623225417,2521.32659535003,422.836130133086,11003.5718530225
"39199",1230,226.187594606577,162.702622730874,204.250972307687,273.918718869093,250.407516086362,100.574554308262,11.958021091143,598.750986618012
"39200",223,33,28,37,57,40,26,2,121
"39201",289,56.5658362989324,31.8825622775801,53.4804270462634,66.8505338078292,62.7366548042705,15.4270462633452,2.05693950177936,147.071174377224
"39202",138,30.2189781021897,19.1386861313868,33.2408759124087,24.1751824817518,19.1386861313868,10.0729927007299,2.01459854014598,69.5036496350363
"39203",101,28,8,23,13,16,10,3,53
"39204",29,5,4,3,11,6,0,0,16
"39205",383.999999999999,71.9366754617412,48.6332453825856,78.0158311345644,94.2269129287596,62.8179419525064,28.3693931398416,0,189.467018469656
"39206",226,48.8584422784904,29.4931268387318,43.7853967445478,37.6758065011226,38.6940715416934,25.456626014272,2.03653008114176,110.972609753314
"39207",81,21.9176470588235,6.67058823529412,15.2470588235294,20.9647058823529,8.57647058823529,7.6235294117647,0,44.7882352941176
"39208",140,28,20.2758620689655,26.0689655172414,31.8620689655172,16.4137931034483,15.448275862069,1.93103448275862,68.551724137931
"39209",334.000000000001,56.523076923077,35.9692307692308,59.606153846154,70.9107692307694,80.1600000000002,29.803076923077,1.02769230769231,179.846153846154
"39210",581,84.5028647936278,81.7633809492231,104.57623602927,103.90743813974,109.118847337101,75.1255889763512,22.0056437746873,286.438049820524
"39211",257,46,35,35,64,52,22,3,132
"39214",121,31,19,31,14,18,7,1,64
"39216",309,60.8032258064516,33.8903225806452,69.7741935483871,72.7645161290322,40.8677419354839,27.9096774193548,2.99032258064516,148.51935483871
"39217",559.000000000001,96.4409271122334,54.3088381715782,99.2487707423059,146.318153059048,116.914744147959,39.5394057500233,6.22916101685347,278.744255870776
"39218",428.000000000001,83.227613274135,68.6098816584398,77.7224650911367,101.347567724963,57.1675862186001,36.8375614087517,3.08732462397462,208.464129098433
"39219",647.999999999998,135.61862310533,95.1407523004709,121.253296027289,146.318773346513,111.930404099359,36.7198191855966,1.01833193543948,330.130126747466
"39220",394,77,62,57,94,78,24,2,193
"39221",31,8,7,3,7,2,4,0,18
"39222",82,10.6117647058824,5.78823529411765,15.4352941176471,26.0470588235294,13.5058823529412,9.64705882352941,0.964705882352941,42.4470588235294
"39223",198,38,20,38,34,43,21,4,104
"39225",200,40.8376963350786,21.9895287958116,37.6963350785341,48.1675392670158,33.5078534031414,17.8010471204189,0,106.806282722513
"39227",190,23.989898989899,26.8686868686869,20.1515151515151,44.1414141414141,54.6969696969697,18.2323232323232,1.91919191919192,86.3636363636363
"39228",1072,187.037728243983,174.405118997133,196.430248865256,255.257957680765,160.716877332223,85.9958534981048,12.1562153825373,524.435924425269
"39229",202,28.8571428571429,26.8669950738916,40.7980295566503,62.6896551724138,28.8571428571429,13.9310344827586,0,98.512315270936
"39230",75,13,11,14,17,15,5,0,42
"39232",444,76.0748174771381,63.9683346628785,78.6146035612551,120.176040786783,80.5785763140376,23.5524208523537,1.03520634555448,233.694938051988
"39233",2242.00000000001,399.604471784314,336.355642967911,411.49979473633,453.538017282476,338.30309034429,256.077737363735,46.6212455209538,1030.45083170175
"39234",82,10.6117647058824,4.8235294117647,13.5058823529412,16.4,18.3294117647059,17.3647058823529,0.964705882352941,41.4823529411765
"39235",1203,189,216,191,258,198,115,36,577
"39236",57,15.6470588235294,6.70588235294118,13.4117647058824,11.1764705882353,7.82352941176471,1.11764705882353,1.11764705882353,25.7058823529412
"39237",50,10.7843137254902,6.86274509803922,10.7843137254902,9.80392156862745,5.88235294117647,5.88235294117647,0,26.4705882352941
"39238",115,21.9545454545455,10.4545454545455,24.0454545454546,21.9545454545455,30.318181818182,2.0909090909091,4.1818181818182,57.5000000000002
"39239",39,3,6,7,12,8,3,0,22
"39240",163,28,24,34,38,31,7,1,84
"39241",374,60.9250739590037,46.6576159752464,75.2863855223267,72.0236623575456,89.3577363824778,29.7495258034,0,178.964890580346
"39244",164.999999999999,30.0943396226414,14.5283018867924,33.2075471698112,33.2075471698112,32.1698113207546,17.6415094339622,4.1509433962264,79.9056603773582
"39245",365,76.0416666666668,41.5694444444445,71.9861111111112,73.0000000000001,77.0555555555556,24.3333333333334,1.01388888888889,189.597222222222
"39246",426.999999999999,109.51294117647,57.2682352941176,97.4564705882352,77.3623529411764,61.2870588235293,24.1129411764706,0,214.002352941176
"39247",70,13.2432432432432,4.72972972972973,15.1351351351351,14.1891891891892,11.3513513513514,10.4054054054054,0.945945945945946,31.2162162162162
"39248",43,9.77272727272727,4.88636363636363,10.75,6.84090909090909,6.84090909090909,3.90909090909091,0,20.5227272727273
"39249",77,9,11,4,27,15,9,2,38
"39250",171.000000000001,26.1529411764707,35.2058823529413,32.1882352941178,40.2352941176472,30.1764705882354,6.03529411764708,1.00588235294118,74.4352941176473
"39251",453,80.5399769165344,87.0983592970326,73.8801174821314,93.7576737569129,74.0215810467084,39.6267263940566,4.07556510662373,222.064753168418
"39252",699,139.601983002833,92.0779036827195,120.790368271955,131.681303116147,146.532577903683,66.3356940509915,1.98016997167139,358.410764872521
"39253",279,42,42,44,46,68,32,5,148
"39254",136,27,23,23,28,24,10,1,73
"39255",235,22.8899699074335,29.8564824879567,33.8373468196843,36.8229950684799,50.7636087252954,43.8540098630402,16.9755871281101,105.519464525972
"39258",626.000000000001,119.906403940887,78.5517241379311,111.024630541872,151.709359605911,113.532019704434,49.2758620689656,2,335.088669950739
"39259",34,6.43243243243243,4.59459459459459,4.59459459459459,6.43243243243243,3.67567567567568,8.27027027027027,0,16.5405405405405
"39261",140,18.2608695652174,18.2608695652174,17.2463768115942,32.4637681159421,41.5942028985508,12.1739130434783,0,68.9855072463769
"39262",136,22.162962962963,14.1037037037037,20.1481481481482,27.2000000000001,34.2518518518519,18.1333333333334,0,66.4888888888891
"39263",412,70,76,72,87,73,32,2,215
"39265",194,26.4083769633507,17.2670157068062,20.3141361256544,41.6439790575915,59.9267015706805,28.4397905759162,0,98.5235602094238
"39266",337,64.656976744186,51.9215116279069,57.7994186046511,58.7790697674418,68.5755813953488,34.2877906976744,0.979651162790697,167.520348837209
"39267",98.9999999999998,26.3297872340425,10.531914893617,16.8510638297872,13.6914893617021,21.063829787234,9.4787234042553,1.0531914893617,58.9787234042552
"39268",59,7.73770491803278,5.80327868852459,12.5737704918033,17.4098360655738,13.5409836065574,1.9344262295082,0,33.8524590163934
